날짜,요일,사업장,판매량_m3,판매액_만원
2024-08-17,토,대전 지점,19862.2,1986220.0
2024-08-17,토,울산 지점,21363.28,2136328.0
2024-08-17,토,경기 지점,57932.37,5793237.0
2024-08-17,토,강원 지점,33720.13,3372013.0
2024-08-17,토,충북 지점,56468.82,5646882.0
2024-08-17,토,충남 지점,59573.0,5957300.0
2024-08-17,토,전북 지점,35497.04,3549704.0
2024-08-17,토,전남 지점,14258.57,1425857.0
2024-08-17,토,경북 지점,50558.1,5055810.0
2024-08-17,토,경남 지점,40523.33,4052333.0
2024-08-17,토,제주 지점,13677.45,1367745.0
2024-08-18,일,서울 지점,34467.73,3446773.0
2024-08-18,일,부산 지점,43122.59,4312259.0
2024-08-18,일,대구 지점,32167.26,3216726.0
2024-08-18,일,인천 지점,38840.03,3884003.0
2024-08-18,일,광주 지점,56752.41,5675241.0
2024-08-18,일,대전 지점,17034.61,1703461.0
2024-08-18,일,울산 지점,34218.1,3421810.0
2024-08-18,일,경기 지점,10419.95,1041995.0
2024-08-18,일,강원 지점,31842.12,3184212.0
2024-08-18,일,충북 지점,20351.06,2035106.0
2024-08-18,일,충남 지점,21354.63,2135463.0
2024-08-18,일,전북 지점,21553.07,2155307.0
2024-08-18,일,전남 지점,47969.13,4796913.0
2024-08-18,일,경북 지점,35402.29,3540229.0
2024-08-18,일,경남 지점,29020.8,2902080.0
2024-08-18,일,제주 지점,10038.76,1003876.0
2024-08-19,월,서울 지점,51784.67,5178467.0
2024-08-19,월,부산 지점,10004.92,1000492.0
2024-08-19,월,대구 지점,50392.19,5039219.0
2024-08-19,월,인천 지점,46367.46,4636746.0
2024-08-19,월,광주 지점,16051.24,1605124.0
2024-08-19,월,대전 지점,41019.36,4101936.0
2024-08-19,월,울산 지점,10558.11,1055811.0
2024-08-19,월,경기 지점,21179.93,2117993.0
2024-08-19,월,강원 지점,22050.18,2205018.0
2024-08-19,월,충북 지점,59043.17,5904317.0
2024-08-19,월,충남 지점,38540.54,3854054.0
2024-08-19,월,전북 지점,10449.51,1044951.0
2024-08-19,월,전남 지점,16442.09,1644209.0
2024-08-19,월,경북 지점,19593.42,1959342.0
2024-08-19,월,경남 지점,51094.8,5109480.0
2024-08-19,월,제주 지점,43935.11,4393511.0
2024-08-20,화,서울 지점,34155.82,3415582.0
2024-08-20,화,부산 지점,50540.64,5054064.0
2024-08-20,화,대구 지점,33699.84,3369984.0
2024-08-20,화,인천 지점,50796.84,5079684.0
2024-08-20,화,광주 지점,20960.15,2096015.0
2024-08-20,화,대전 지점,56461.23,5646123.0
2024-08-20,화,울산 지점,57862.35,5786235.0
2024-08-20,화,경기 지점,41893.37,4189337.0
2024-08-20,화,강원 지점,41694.65,4169465.0
2024-08-20,화,충북 지점,38262.94,3826294.0
2024-08-20,화,충남 지점,31638.44,3163844.0
2024-08-20,화,전북 지점,18936.71,1893671.0
2024-08-20,화,전남 지점,19635.72,1963572.0
2024-08-20,화,경북 지점,42622.37,4262237.0
2024-08-20,화,경남 지점,33359.45,3335945.0
2024-08-20,화,제주 지점,21284.96,2128496.0
2024-08-21,수,서울 지점,14600.66,1460066.0
2024-08-21,수,부산 지점,57958.25,5795825.0
2024-08-21,수,대구 지점,44422.72,4442272.0
2024-08-21,수,인천 지점,19536.46,1953646.0
2024-08-21,수,광주 지점,47479.18,4747918.0
2024-08-21,수,대전 지점,18458.13,1845813.0
2024-08-21,수,울산 지점,39460.74,3946074.0
2024-08-21,수,경기 지점,38362.08,3836208.0
2024-08-21,수,강원 지점,15414.67,1541467.0
2024-08-21,수,충북 지점,43193.87,4319387.0
2024-08-21,수,충남 지점,37864.06,3786406.0
2024-08-21,수,전북 지점,50101.96,5010196.0
2024-08-21,수,전남 지점,55409.65,5540965.0
2024-08-21,수,경북 지점,45363.85,4536385.0
2024-08-21,수,경남 지점,25171.02,2517102.0
2024-08-21,수,제주 지점,26364.49,2636449.0
2024-08-22,목,서울 지점,25596.52,2559652.0
2024-08-22,목,부산 지점,53181.04,5318104.0
2024-08-22,목,대구 지점,34159.38,3415938.0
2024-08-22,목,인천 지점,57927.89,5792789.0
2024-08-22,목,광주 지점,42749.07,4274907.0
2024-08-22,목,대전 지점,40144.72,4014472.0
2024-08-22,목,울산 지점,54944.53,5494453.0
2024-08-22,목,경기 지점,39481.12,3948112.0
2024-08-22,목,강원 지점,51142.1,5114210.0
2024-08-22,목,충북 지점,34941.03,3494103.0
2024-08-22,목,충남 지점,39931.97,3993197.0
2024-08-22,목,전북 지점,22960.75,2296075.0
2024-08-22,목,전남 지점,53816.13,5381613.0
2024-08-22,목,경북 지점,23900.04,2390004.0
2024-08-22,목,경남 지점,58169.98,5816998.0
2024-08-22,목,제주 지점,29284.04,2928404.0
2024-08-23,금,서울 지점,31763.32,3176332.0
2024-08-23,금,부산 지점,34598.95,3459895.0
2024-08-23,금,대구 지점,29173.55,2917355.0
2024-08-23,금,인천 지점,38753.4,3875340.0
2024-08-23,금,광주 지점,42498.36,4249836.0
2024-08-23,금,대전 지점,18610.63,1861063.0
2024-08-23,금,울산 지점,51528.3,5152830.0
2024-08-23,금,경기 지점,43054.17,4305417.0
2024-08-23,금,강원 지점,47198.69,4719869.0
2024-08-23,금,충북 지점,57001.56,5700156.0
2024-08-23,금,충남 지점,50474.09,5047409.0
2024-08-23,금,전북 지점,40851.1,4085110.0
2024-08-23,금,전남 지점,25179.46,2517946.0
2024-08-23,금,경북 지점,39845.94,3984594.0
2024-08-23,금,경남 지점,12986.4,1298640.0
2024-08-23,금,제주 지점,41041.3,4104130.0
2024-08-24,토,서울 지점,31601.05,3160105.0
2024-08-24,토,부산 지점,44696.33,4469633.0
2024-08-24,토,대구 지점,24118.12,2411812.0
2024-08-24,토,인천 지점,40961.97,4096197.0
2024-08-24,토,광주 지점,49852.51,4985251.0
2024-08-24,토,대전 지점,15182.29,1518229.0
2024-08-24,토,울산 지점,43884.12,4388412.0
2024-08-24,토,경기 지점,58510.19,5851019.0
2024-08-24,토,강원 지점,53794.4,5379440.0
2024-08-24,토,충북 지점,17222.17,1722217.0
2024-08-24,토,충남 지점,32354.67,3235467.0
2024-08-24,토,전북 지점,21943.8,2194380.0
2024-08-24,토,전남 지점,13590.66,1359066.0
2024-08-24,토,경북 지점,49506.67,4950667.0
2024-08-24,토,경남 지점,51542.06,5154206.0
2024-08-24,토,제주 지점,42774.94,4277494.0
2024-08-25,일,서울 지점,14560.22,1456022.0
2024-08-25,일,부산 지점,13858.3,1385830.0
2024-08-25,일,대구 지점,37935.57,3793557.0
2024-08-25,일,인천 지점,55103.71,5510371.0
2024-08-25,일,광주 지점,18787.65,1878765.0
2024-08-25,일,대전 지점,41568.15,4156815.0
2024-08-25,일,울산 지점,34971.01,3497101.0
2024-08-25,일,경기 지점,22853.54,2285354.0
2024-08-25,일,강원 지점,31044.14,3104414.0
2024-08-25,일,충북 지점,32636.05,3263605.0
2024-08-25,일,충남 지점,17522.78,1752278.0
2024-08-25,일,전북 지점,18754.86,1875486.0
2024-08-25,일,전남 지점,43555.35,4355535.0
2024-08-25,일,경북 지점,16364.17,1636417.0
2024-08-25,일,경남 지점,49024.92,4902492.0
2024-08-25,일,제주 지점,52369.17,5236917.0
2024-08-26,월,서울 지점,15692.59,1569259.0
2024-08-26,월,부산 지점,57205.62,5720562.0
2024-08-26,월,대구 지점,58878.54,5887854.0
2024-08-26,월,인천 지점,12688.18,1268818.0
2024-08-26,월,광주 지점,10172.61,1017261.0
2024-08-26,월,대전 지점,57403.52,5740352.0
2024-08-26,월,울산 지점,14520.3,1452030.0
2024-08-26,월,경기 지점,23449.98,2344998.0
2024-08-26,월,강원 지점,33719.31,3371931.0
2024-08-26,월,충북 지점,17915.72,1791572.0
2024-08-26,월,충남 지점,30771.48,3077148.0
2024-08-26,월,전북 지점,56364.18,5636418.0
2024-08-26,월,전남 지점,54359.83,5435983.0
2024-08-26,월,경북 지점,17723.94,1772394.0
2024-08-26,월,경남 지점,57209.54,5720954.0
2024-08-26,월,제주 지점,45543.84,4554384.0
2024-08-27,화,서울 지점,58536.51,5853651.0
2024-08-27,화,부산 지점,18852.77,1885277.0
2024-08-27,화,대구 지점,13253.72,1325372.0
2024-08-27,화,인천 지점,30757.11,3075711.0
2024-08-27,화,광주 지점,59444.21,5944421.0
2024-08-27,화,대전 지점,32780.2,3278020.0
2024-08-27,화,울산 지점,42252.29,4225229.0
2024-08-27,화,경기 지점,36885.42,3688542.0
2024-08-27,화,강원 지점,54782.99,5478299.0
2024-08-27,화,충북 지점,53463.4,5346340.0
2024-08-27,화,충남 지점,58080.13,5808013.0
2024-08-27,화,전북 지점,40499.13,4049913.0
2024-08-27,화,전남 지점,38067.34,3806734.0
2024-08-27,화,경북 지점,13175.34,1317534.0
2024-08-27,화,경남 지점,25423.55,2542355.0
2024-08-27,화,제주 지점,27987.42,2798742.0
2024-08-28,수,서울 지점,35194.37,3519437.0
2024-08-28,수,부산 지점,16150.35,1615035.0
2024-08-28,수,대구 지점,36798.7,3679870.0
2024-08-28,수,인천 지점,23180.1,2318010.0
2024-08-28,수,광주 지점,58487.02,5848702.0
2024-08-28,수,대전 지점,20323.93,2032393.0
2024-08-28,수,울산 지점,18702.43,1870243.0
2024-08-28,수,경기 지점,35717.88,3571788.0
2024-08-28,수,강원 지점,56281.29,5628129.0
2024-08-28,수,충북 지점,15539.4,1553940.0
2024-08-28,수,충남 지점,55885.23,5588523.0
2024-08-28,수,전북 지점,15390.56,1539056.0
2024-08-28,수,전남 지점,18599.59,1859959.0
2024-08-28,수,경북 지점,17918.8,1791880.0
2024-08-28,수,경남 지점,21514.87,2151487.0
2024-08-28,수,제주 지점,47557.1,4755710.0
2024-08-29,목,서울 지점,31236.29,3123629.0
2024-08-29,목,부산 지점,50571.68,5057168.0
2024-08-29,목,대구 지점,26411.42,2641142.0
2024-08-29,목,인천 지점,33461.79,3346179.0
2024-08-29,목,광주 지점,34767.06,3476706.0
2024-08-29,목,대전 지점,33279.92,3327992.0
2024-08-29,목,울산 지점,29911.52,2991152.0
2024-08-29,목,경기 지점,27506.7,2750670.0
2024-08-29,목,강원 지점,52330.26,5233026.0
2024-08-29,목,충북 지점,30369.14,3036914.0
2024-08-29,목,충남 지점,16582.58,1658258.0
2024-08-29,목,전북 지점,19694.04,1969404.0
2024-08-29,목,전남 지점,44974.05,4497405.0
2024-08-29,목,경북 지점,59671.08,5967108.0
2024-08-29,목,경남 지점,43958.65,4395865.0
2024-08-29,목,제주 지점,14267.35,1426735.0
2024-08-30,금,서울 지점,36165.91,3616591.0
2024-08-30,금,부산 지점,40511.47,4051147.0
2024-08-30,금,대구 지점,38603.54,3860354.0
2024-08-30,금,인천 지점,18121.0,1812100.0
2024-08-30,금,광주 지점,43305.95,4330595.0
2024-08-30,금,대전 지점,10927.28,1092728.0
2024-08-30,금,울산 지점,47889.9,4788990.0
2024-08-30,금,경기 지점,23210.25,2321025.0
2024-08-30,금,강원 지점,58182.96,5818296.0
2024-08-30,금,충북 지점,28919.73,2891973.0
2024-08-30,금,충남 지점,13479.0,1347900.0
2024-08-30,금,전북 지점,59526.97,5952697.0
2024-08-30,금,전남 지점,41731.47,4173147.0
2024-08-30,금,경북 지점,38199.15,3819915.0
2024-08-30,금,경남 지점,27767.46,2776746.0
2024-08-30,금,제주 지점,32669.42,3266942.0
2024-08-31,토,서울 지점,32293.08,3229308.0
2024-08-31,토,부산 지점,23525.6,2352560.0
2024-08-31,토,대구 지점,27218.42,2721842.0
2024-08-31,토,인천 지점,56936.72,5693672.0
2024-08-31,토,광주 지점,18546.1,1854610.0
2024-08-31,토,대전 지점,34675.11,3467511.0
2024-08-31,토,울산 지점,55239.53,5523953.0
2024-08-31,토,경기 지점,48415.05,4841505.0
2024-08-31,토,강원 지점,59854.72,5985472.0
2024-08-31,토,충북 지점,49072.11,4907211.0
2024-08-31,토,충남 지점,11582.27,1158227.0
2024-08-31,토,전북 지점,20386.45,2038645.0
2024-08-31,토,전남 지점,56548.6,5654860.0
2024-08-31,토,경북 지점,57508.13,5750813.0
2024-08-31,토,경남 지점,37481.94,3748194.0
2024-08-31,토,제주 지점,32520.62,3252062.0
2024-09-01,일,서울 지점,41208.75,4120875.0
2024-09-01,일,부산 지점,54998.04,5499804.0
2024-09-01,일,대구 지점,33368.16,3336816.0
2024-09-01,일,인천 지점,42021.65,4202165.0
2024-09-01,일,광주 지점,21480.11,2148011.0
2024-09-01,일,대전 지점,37562.31,3756231.0
2024-09-01,일,울산 지점,16750.04,1675004.0
2024-09-01,일,경기 지점,10852.85,1085285.0
2024-09-01,일,강원 지점,38784.68,3878468.0
2024-09-01,일,충북 지점,44856.19,4485619.0
2024-09-01,일,충남 지점,21642.98,2164298.0
2024-09-01,일,전북 지점,20039.36,2003936.0
2024-09-01,일,전남 지점,44197.15,4419715.0
2024-09-01,일,경북 지점,40740.57,4074057.0
2024-09-01,일,경남 지점,51080.13,5108013.0
2024-09-01,일,제주 지점,23517.36,2351736.0
2024-09-02,월,서울 지점,45094.55,4509455.0
2024-09-02,월,부산 지점,19501.51,1950151.0
2024-09-02,월,대구 지점,22406.48,2240648.0
2024-09-02,월,인천 지점,35278.96,3527896.0
2024-09-02,월,광주 지점,51683.83,5168383.0
2024-09-02,월,대전 지점,24625.94,2462594.0
2024-09-02,월,울산 지점,19798.49,1979849.0
2024-09-02,월,경기 지점,40949.85,4094985.0
2024-09-02,월,강원 지점,27177.66,2717766.0
2024-09-02,월,충북 지점,30133.47,3013347.0
2024-09-02,월,충남 지점,39528.62,3952862.0
2024-09-02,월,전북 지점,14544.17,1454417.0
2024-09-02,월,전남 지점,25497.53,2549753.0
2024-09-02,월,경북 지점,39128.15,3912815.0
2024-09-02,월,경남 지점,16898.86,1689886.0
2024-09-02,월,제주 지점,37204.84,3720484.0
2024-09-03,화,서울 지점,45886.93,4588693.0
2024-09-03,화,부산 지점,35022.17,3502217.0
2024-09-03,화,대구 지점,35217.14,3521714.0
2024-09-03,화,인천 지점,17711.27,1771127.0
2024-09-03,화,광주 지점,11492.41,1149241.0
2024-09-03,화,대전 지점,13597.84,1359784.0
2024-09-03,화,울산 지점,35471.5,3547150.0
2024-09-03,화,경기 지점,32441.04,3244104.0
2024-09-03,화,강원 지점,50643.64,5064364.0
2024-09-03,화,충북 지점,28870.55,2887055.0
2024-09-03,화,충남 지점,56613.08,5661308.0
2024-09-03,화,전북 지점,26821.38,2682138.0
2024-09-03,화,전남 지점,37809.51,3780951.0
2024-09-03,화,경북 지점,43608.04,4360804.0
2024-09-03,화,경남 지점,48434.89,4843489.0
2024-09-03,화,제주 지점,42677.78,4267778.0
2024-09-04,수,서울 지점,16287.1,1628710.0
2024-09-04,수,부산 지점,44353.0,4435300.0
2024-09-04,수,대구 지점,10047.7,1004770.0
2024-09-04,수,인천 지점,26797.05,2679705.0
2024-09-04,수,광주 지점,33927.12,3392712.0
2024-09-04,수,대전 지점,30613.39,3061339.0
2024-09-04,수,울산 지점,23166.26,2316626.0
2024-09-04,수,경기 지점,52942.95,5294295.0
2024-09-04,수,강원 지점,59655.27,5965527.0
2024-09-04,수,충북 지점,43001.69,4300169.0
2024-09-04,수,충남 지점,16203.11,1620311.0
2024-09-04,수,전북 지점,19324.81,1932481.0
2024-09-04,수,전남 지점,10179.28,1017928.0
2024-09-04,수,경북 지점,28350.36,2835036.0
2024-09-04,수,경남 지점,51007.52,5100752.0
2024-09-04,수,제주 지점,21752.11,2175211.0
2024-09-05,목,서울 지점,30199.35,3019935.0
2024-09-05,목,부산 지점,57508.04,5750804.0
2024-09-05,목,대구 지점,36552.13,3655213.0
2024-09-05,목,인천 지점,56998.3,5699830.0
2024-09-05,목,광주 지점,12496.34,1249634.0
2024-09-05,목,대전 지점,43698.61,4369861.0
2024-09-05,목,울산 지점,16552.07,1655207.0
2024-09-05,목,경기 지점,11466.35,1146635.0
2024-09-05,목,강원 지점,23234.47,2323447.0
2024-09-05,목,충북 지점,10971.23,1097123.0
2024-09-05,목,충남 지점,18011.34,1801134.0
2024-09-05,목,전북 지점,20048.69,2004869.0
2024-09-05,목,전남 지점,59833.13,5983313.0
2024-09-05,목,경북 지점,12960.59,1296059.0
2024-09-05,목,경남 지점,57534.65,5753465.0
2024-09-05,목,제주 지점,29182.1,2918210.0
2024-09-06,금,서울 지점,37139.79,3713979.0
2024-09-06,금,부산 지점,11675.76,1167576.0
2024-09-06,금,대구 지점,10268.05,1026805.0
2024-09-06,금,인천 지점,22234.36,2223436.0
2024-09-06,금,광주 지점,44349.14,4434914.0
2024-09-06,금,대전 지점,44701.15,4470115.0
2024-09-06,금,울산 지점,39271.16,3927116.0
2024-09-06,금,경기 지점,33164.33,3316433.0
2024-09-06,금,강원 지점,22011.75,2201175.0
2024-09-06,금,충북 지점,51862.75,5186275.0
2024-09-06,금,충남 지점,38660.28,3866028.0
2024-09-06,금,전북 지점,27181.41,2718141.0
2024-09-06,금,전남 지점,17406.33,1740633.0
2024-09-06,금,경북 지점,42968.91,4296891.0
2024-09-06,금,경남 지점,19774.25,1977425.0
2024-09-06,금,제주 지점,36185.87,3618587.0
2024-09-07,토,서울 지점,31749.3,3174930.0
2024-09-07,토,부산 지점,20025.15,2002515.0
2024-09-07,토,대구 지점,48990.54,4899054.0
2024-09-07,토,인천 지점,32910.63,3291063.0
2024-09-07,토,광주 지점,11268.07,1126807.0
2024-09-07,토,대전 지점,35172.46,3517246.0
2024-09-07,토,울산 지점,20327.23,2032723.0
2024-09-07,토,경기 지점,59654.46,5965446.0
2024-09-07,토,강원 지점,42372.33,4237233.0
2024-09-07,토,충북 지점,14840.41,1484041.0
2024-09-07,토,충남 지점,35233.04,3523304.0
2024-09-07,토,전북 지점,29765.21,2976521.0
2024-09-07,토,전남 지점,39627.31,3962731.0
2024-09-07,토,경북 지점,42981.37,4298137.0
2024-09-07,토,경남 지점,32691.13,3269113.0
2024-09-07,토,제주 지점,41955.55,4195555.0
2024-09-08,일,서울 지점,24382.66,2438266.0
2024-09-08,일,부산 지점,11852.21,1185221.0
2024-09-08,일,대구 지점,12788.73,1278873.0
2024-09-08,일,인천 지점,52614.84,5261484.0
2024-09-08,일,광주 지점,27060.15,2706015.0
2024-09-08,일,대전 지점,57171.91,5717191.0
2024-09-08,일,울산 지점,33627.29,3362729.0
2024-09-08,일,경기 지점,52148.17,5214817.0
2024-09-08,일,강원 지점,16861.38,1686138.0
2024-09-08,일,충북 지점,52897.47,5289747.0
2024-09-08,일,충남 지점,56919.63,5691963.0
2024-09-08,일,전북 지점,57711.58,5771158.0
2024-09-08,일,전남 지점,25023.75,2502375.0
2024-09-08,일,경북 지점,45945.98,4594598.0
2024-09-08,일,경남 지점,13122.6,1312260.0
2024-09-08,일,제주 지점,24466.28,2446628.0
2024-09-09,월,서울 지점,26514.97,2651497.0
2024-09-09,월,부산 지점,45444.61,4544461.0
2024-09-09,월,대구 지점,26077.84,2607784.0
2024-09-09,월,인천 지점,13315.33,1331533.0
2024-09-09,월,광주 지점,33384.83,3338483.0
2024-09-09,월,대전 지점,24998.35,2499835.0
2024-09-09,월,울산 지점,48567.56,4856756.0
2024-09-09,월,경기 지점,35745.6,3574560.0
2024-09-09,월,강원 지점,25398.77,2539877.0
2024-09-09,월,충북 지점,12735.18,1273518.0
2024-09-09,월,충남 지점,20878.12,2087812.0
2024-09-09,월,전북 지점,18495.91,1849591.0
2024-09-09,월,전남 지점,27432.88,2743288.0
2024-09-09,월,경북 지점,11841.35,1184135.0
2024-09-09,월,경남 지점,12102.81,1210281.0
2024-09-09,월,제주 지점,55741.11,5574111.0
2024-09-10,화,서울 지점,54599.1,5459910.0
2024-09-10,화,부산 지점,45496.49,4549649.0
2024-09-10,화,대구 지점,46051.64,4605164.0
2024-09-10,화,인천 지점,13918.81,1391881.0
2024-09-10,화,광주 지점,17403.93,1740393.0
2024-09-10,화,대전 지점,24014.13,2401413.0
2024-09-10,화,울산 지점,35014.63,3501463.0
2024-09-10,화,경기 지점,52395.26,5239526.0
2024-09-10,화,강원 지점,59195.03,5919503.0
2024-09-10,화,충북 지점,48947.63,4894763.0
2024-09-10,화,충남 지점,17648.65,1764865.0
2024-09-10,화,전북 지점,54918.24,5491824.0
2024-09-10,화,전남 지점,44609.68,4460968.0
2024-09-10,화,경북 지점,14440.01,1444001.0
2024-09-10,화,경남 지점,27022.65,2702265.0
2024-09-10,화,제주 지점,50182.79,5018279.0
2024-09-11,수,서울 지점,53616.39,5361639.0
2024-09-11,수,부산 지점,47420.85,4742085.0
2024-09-11,수,대구 지점,34072.74,3407274.0
2024-09-11,수,인천 지점,59802.31,5980231.0
2024-09-11,수,광주 지점,10123.75,1012375.0
2024-09-11,수,대전 지점,15291.9,1529190.0
2024-09-11,수,울산 지점,33042.01,3304201.0
2024-09-11,수,경기 지점,45459.76,4545976.0
